Episode,Kick_Speed,friction,Rewards,Stop_Distance
635,36.4,0.7,-163.31,56.08
636,58.13,0.7,-1038.91,-9.79
637,34.13,0.7,-155.92,60.51
638,54.09,0.7,-267.04,1.29
639,29.36,0.7,-250.79,72.93
640,35.93,0.7,-152.4,55.1
641,38.34,0.7,-137.23,48.76
642,40.34,0.7,-114.78,46.47
643,38.43,0.7,-149.64,49.97
644,38.5,0.7,-145.63,49.58
645,38.8,0.7,-112.82,51.32
646,30.02,0.7,-223.57,70.99
647,40.39,0.7,-109.54,45.91
648,34.31,0.7,-196.29,63.83
649,60.08,0.7,-1047.19,-10.24
650,43.61,0.7,-66.75,35.77
651,40.37,0.7,-126.83,47.72
652,17.44,0.7,-430.37,88.93
653,39.16,0.7,-107.35,50.76
654,36.26,0.7,-205.97,64.59
655,29.06,0.7,-219.15,70.67
656,44.63,0.7,-43.25,32.27
657,34.55,0.7,-191.6,63.46
658,69.25,0.7,-1076.69,-10.3
659,36.22,0.7,-187.0,58.12
660,49.35,0.7,-28.96,24.54
661,29.21,0.7,-268.09,69.17
662,20.52,0.7,-405.53,87.55
663,33.26,0.7,-209.05,59.92
664,45.41,0.7,-45.64,32.65
665,28.04,0.7,-266.06,73.98
666,40.41,0.7,-101.29,50.14
667,31.22,0.7,-237.02,66.94
668,42.92,0.7,-99.2,39.91
669,35.88,0.7,-167.63,56.46
670,21.79,0.7,-328.45,83.04
671,41.73,0.7,-64.28,40.56
672,31.52,0.7,-229.36,66.37
673,28.02,0.7,-290.37,75.6
674,6.34,0.7,-541.79,99.6
675,49.24,0.7,-21.73,22.97
676,41.72,0.7,-87.76,43.46
677,44.49,0.7,-73.76,36.72
678,51.49,0.7,-17.96,17.03
679,24.96,0.7,-338.67,78.69
680,52.15,0.7,-4.17,12.27
681,49.41,0.7,-21.05,22.82
682,39.46,0.7,-116.24,51.67
683,30.25,0.7,-256.79,68.37
684,43.62,0.7,-94.54,39.35
685,48.7,0.7,-41.97,27.02
686,37.07,0.7,-159.17,55.71
687,54.5,0.7,-86.78,3.05
688,35.35,0.7,-154.26,60.37
689,38.62,0.7,-110.88,51.13
690,34.57,0.7,-170.28,61.72
691,20.31,0.7,-431.69,89.0
692,59.68,0.7,-1048.73,-10.11
693,36.99,0.7,-155.05,55.34
694,27.11,0.7,-320.07,77.52
695,27.98,0.7,-292.17,75.72
696,42.54,0.7,-65.24,40.69
697,32.95,0.7,-217.09,65.45
698,31.35,0.7,-273.9,69.58
699,42.55,0.7,-93.21,39.19
700,36.93,0.7,-137.83,53.76
701,37.32,0.7,-121.16,52.15
702,47.22,0.7,-25.58,23.83
703,42.14,0.7,-68.8,41.15
704,49.01,0.7,-29.64,19.92
705,30.38,0.7,-262.55,68.78
706,21.18,0.7,-379.6,86.07
707,52.58,0.7,-103.84,2.77
708,44.34,0.7,-68.16,35.97
709,18.25,0.7,-444.93,89.73
